id,cleabs,code_insee,nom_commune,iris,code_iris,nom_iris,type_iris,area_km2,bin_count,trilib_count,green_area_m2,CODE_IRIS,COM,P22_POP,P22_PMEN,bin_density,population_density,trilib_density,green_ratio,arrondissement_code,distance_to_paris_centroid_m
iris_ge.13440,IRIS____0000000751155718,75115,Paris 15e Arrondissement,5718,751155718,Saint-Lambert 18,H,0.042177761150924434,0,0,0.0,751155718,75115,2003.55019221685,2003.55019221685,0.0,47502.52591756965,0.0,0.0,15,3821.1654613376595
iris_ge.13446,IRIS____0000000751155719,75115,Paris 15e Arrondissement,5719,751155719,Saint-Lambert 19,H,0.05016990179857942,0,0,0.0,751155719,75115,2207.01104620139,2207.01104620139,0.0,43990.738811130825,0.0,0.0,15,3730.685896921976
iris_ge.13459,IRIS____0000000751030901,75103,Paris 3e Arrondissement,0901,751030901,Arts et Métiers 1,H,0.05430183155044137,2,0,20.035851016386406,751030901,75103,1857.76146340236,1815.76113899323,36.831170199888845,34211.76432468345,0.0,0.0003689719194420718,03,1723.7411020057557
iris_ge.13488,IRIS____0000000751072601,75107,Paris 7e Arrondissement,2601,751072601,Invalides 1,H,0.1629924706725648,1,0,4325.30568520966,751072601,75107,1914.44143543611,1914.44143543611,6.135252725930498,11745.582035393689,0.0,0.026536843495665246,07,1753.1259117014333
iris_ge.13512,IRIS____0000000751155720,75115,Paris 15e Arrondissement,5720,751155720,Saint-Lambert 20,H,0.04777465127631506,0,0,0.0,751155720,75115,1938.65409755668,1938.65409755668,0.0,40579.13654553025,0.0,0.0,15,3491.308801540429
iris_ge.13533,IRIS____0000000751030902,75103,Paris 3e Arrondissement,0902,751030902,Arts et Métiers 2,H,0.042162143627184026,2,1,3.448113208076158,751030902,75103,1791.0155270895,1791.0155270895,47.43591828928026,42479.23309892487,23.71795914464013,8.178220819524433e-05,03,1692.3070071476343
iris_ge.13559,IRIS____0000000751155721,75115,Paris 15e Arrondissement,5721,751155721,Saint-Lambert 21,H,0.0459053937815705,2,1,6154.904823907842,751155721,75115,1789.48419944592,1789.48419944592,43.56786502075349,38982.003029115476,21.783932510376744,0.13407803129180068,15,3411.8675016967777
iris_ge.13593,IRIS____0000000751030903,75103,Paris 3e Arrondissement,0903,751030903,Arts et Métiers 3,H,0.07076461241969975,11,1,48.42740189431401,751030903,75103,1785.75894403159,1785.75894403159,155.4449268337655,25235.19712706662,14.131356984887772,0.0006843449040191815,03,1544.2138733312922
iris_ge.13628,IRIS____0000000751030904,75103,Paris 3e Arrondissement,0904,751030904,Arts et Métiers 4,H,0.04283854474511015,3,0,0.8558604282945893,751030904,75103,1709.80723187267,1709.80723187267,70.03039010428658,39912.822483724485,0.0,1.9978746556097294e-05,03,1367.5652053319636
iris_ge.13655,IRIS____0000000751030905,75103,Paris 3e Arrondissement,0905,751030905,Arts et Métiers 5,H,0.10787358325397385,15,0,4210.058197314973,751030905,75103,1672.29515335149,1652.29499887096,139.0516523835545,15502.360289768958,0.0,0.039027703264505054,03,1377.8849139242259
iris_ge.13678,IRIS____0000000751155722,75115,Paris 15e Arrondissement,5722,751155722,Saint-Lambert 22,H,0.08254905289073959,3,0,3075.9096092416185,751155722,75115,3114.24304215479,3114.24304215479,36.34202810262094,37725.96938546036,0.0,0.03726159782006022,15,3708.2503351745913
iris_ge.13690,IRIS____0000000751155723,75115,Paris 15e Arrondissement,5723,751155723,Saint-Lambert 23,H,0.05259745237955816,0,0,0.0,751155723,75115,2649.52414886611,2649.52414886611,0.0,50373.62132573249,0.0,0.0,15,3833.0453952428143
iris_ge.13696,IRIS____0000000751155724,75115,Paris 15e Arrondissement,5724,751155724,Saint-Lambert 24,H,0.06526736176178789,8,0,626.6358740068054,751155724,75115,2898.77393802776,2826.34344163687,122.57274974892218,44413.836560571785,0.0,0.009601060271041661,15,3767.523887969069
iris_ge.13701,IRIS____0000000751031001,75103,Paris 3e Arrondissement,1001,751031001,Enfants Rouges 1,H,0.06482343518636205,10,0,0.0,751031001,75103,2007.72871259313,2007.72871259313,154.26519701171068,30972.266539424745,0.0,0.0,03,1821.6734214569128
iris_ge.13702,IRIS____0000000751155725,75115,Paris 15e Arrondissement,5725,751155725,Saint-Lambert 25,H,0.08162448772409998,6,0,0.0,751155725,75115,2630.65635587599,2550.65642122373,73.50735260086017,32228.764053845047,0.0,0.0,15,4004.4592436376415
iris_ge.13719,IRIS____0000000751155726,75115,Paris 15e Arrondissement,5726,751155726,Saint-Lambert 26,H,0.07009990054477996,0,0,2702.7704951151004,751155726,75115,3020.25690851638,3020.25690851638,0.0,43085.03842437028,0.0,0.03855598187886965,15,4065.7561369471478
iris_ge.13730,IRIS____0000000751155727,75115,Paris 15e Arrondissement,5727,751155727,Saint-Lambert 27,H,0.08624028758172711,18,0,21159.94694354183,751155727,75115,2657.32873292141,2657.32873292141,208.7191555680051,30813.078288997425,0.0,0.2453603476622134,15,3745.630822081928
iris_ge.13734,IRIS____0000000751155728,75115,Paris 15e Arrondissement,5728,751155728,Saint-Lambert 28,H,0.034979296381283324,2,1,0.0,751155728,75115,1811.82288177208,1811.82288177208,57.176678976028725,51797.00763625274,28.588339488014363,0.0,15,3501.788618259897
iris_ge.13759,IRIS____0000000751031002,75103,Paris 3e Arrondissement,1002,751031002,Enfants Rouges 2,H,0.06023615611826376,4,0,0.21693925200296382,751031002,75103,1996.52010670472,1902.18604473819,66.40529970316598,33144.879012280966,0.0,3.601479011659366e-06,03,1807.2558867224259
iris_ge.13825,IRIS____0000000751031004,75103,Paris 3e Arrondissement,1004,751031004,Enfants Rouges 4,H,0.07891404119568901,13,0,8089.568379712288,751031004,75103,1913.10385298885,1913.10385298885,164.73620920975185,24242.882812765652,0.0,0.1025111406936059,03,1658.0660316801093
iris_ge.13845,IRIS____0000000751155729,75115,Paris 15e Arrondissement,5729,751155729,Saint-Lambert 29,H,0.08249599815959623,11,0,4229.97174820001,751155729,75115,3130.60253378186,3130.60253378186,133.33980126792903,37948.53815484985,0.0,0.05127487202490397,15,3499.2371586230706
iris_ge.13887,IRIS____0000000751031101,75103,Paris 3e Arrondissement,1101,751031101,Les Archives 1,H,0.07655329707427778,4,0,948.569805593964,751031101,75103,2317.00112634046,2302.66768229608,52.251178628124904,30266.50993349549,0.0,0.012390972588333982,03,1724.9115835894045
iris_ge.13901,IRIS____0000000751155730,75115,Paris 15e Arrondissement,5730,751155730,Saint-Lambert 30,H,0.09110537781053886,3,0,348.0922348016868,751155730,75115,2395.78752887075,2395.78752887075,32.92890136780671,26296.883745468764,0.0,0.003820764955561386,15,3512.4953489433
iris_ge.13920,IRIS____0000000751155731,75115,Paris 15e Arrondissement,5731,751155731,Saint-Lambert 31,H,0.061708357825090855,5,0,3765.522434536296,751155731,75115,2508.83019864052,2508.83019864052,81.02630139943508,40656.24636701027,0.0,0.06102127114141449,15,3468.39903289053
iris_ge.13931,IRIS____0000000751031102,75103,Paris 3e Arrondissement,1102,751031102,Les Archives 2,H,0.060766500864865756,16,1,2162.0493303831395,751031102,75103,1960.02977404364,1885.36253064964,263.3029674619779,32255.103488720026,16.45643546637362,0.035579625280566435,03,1727.673323992481
iris_ge.13957,IRIS____0000000751031103,75103,Paris 3e Arrondissement,1103,751031103,Les Archives 3,H,0.11680165577916961,10,0,5991.061566526333,751031103,75103,1519.45901145601,1489.12544382719,85.61522465834254,13008.88246249494,0.0,0.05129260819601136,03,1334.93375325565
iris_ge.13984,IRIS____0000000751031104,75103,Paris 3e Arrondissement,1104,751031104,Les Archives 4,H,0.11459266144327904,7,0,1659.8224731821201,751031104,75103,2485.48746083615,2485.48746083615,61.08593614840557,21689.761190042824,0.0,0.014484544230641657,03,1464.0704943384374
iris_ge.13988,IRIS____0000000751155807,75115,Paris 15e Arrondissement,5807,751155807,Necker 7,H,0.0997989367532212,11,0,390.2893610796597,751155807,75115,2904.61659708816,2904.61659708816,110.2216151580889,29104.684795095352,0.0,0.003910756705201695,15,2868.2594836631492
iris_ge.13990,IRIS____0000000751155808,75115,Paris 15e Arrondissement,5808,751155808,Necker 8,H,0.0670690730468122,5,0,0.0,751155808,75115,2080.91037717331,2080.91037717331,74.55000901101093,31026.37747387528,0.0,0.0,15,2895.8084055865006
iris_ge.13998,IRIS____0000000751155809,75115,Paris 15e Arrondissement,5809,751155809,Necker 9,H,0.07932892478752651,0,0,800.4650557012036,751155809,75115,3578.64852081145,3578.64852081145,0.0,45111.521811198785,0.0,0.010090456385803262,15,3159.7450399844474
iris_ge.14045,IRIS____0000000751031201,75103,Paris 3e Arrondissement,1201,751031201,Sainte-Avoye 1,H,0.06696920344031451,5,0,0.4338264216981455,751031201,75103,1902.79769123802,1883.4642085735,74.66118369552042,28413.02559218679,0.0,6.47799883247511e-06,03,1239.822778023855
iris_ge.14078,IRIS____0000000751155810,75115,Paris 15e Arrondissement,5810,751155810,Necker 10,H,0.13404368116094018,8,0,165.62174116638812,751155810,75115,4953.54141262547,4818.54152289977,59.6820374575864,36954.68051700234,0.0,0.001235580370010382,15,3409.6099452151975
iris_ge.14080,IRIS____0000000751031202,75103,Paris 3e Arrondissement,1202,751031202,Sainte-Avoye 2,H,0.054300792260528356,5,0,3025.8820668118833,751031202,75103,1784.55899869396,1784.55899869396,92.07968782500687,32864.32710100933,0.0,0.055724455221464964,03,1080.1520452845316
iris_ge.14097,IRIS____0000000751031204,75103,Paris 3e Arrondissement,1204,751031204,Sainte-Avoye 4,H,0.04776154459473099,1,0,0.0,751031204,75103,1967.38675455388,1967.38675455388,20.937346320879225,41191.857827205204,0.0,0.0,03,1093.8341200789253
iris_ge.14104,IRIS____0000000751031203,75103,Paris 3e Arrondissement,1203,751031203,Sainte-Avoye 3,H,0.04297341499920364,3,0,0.0,751031203,75103,1736.97572470366,1720.30892930322,69.81060267273602,40419.774056491646,0.0,0.0,03,929.6430364624066
iris_ge.14141,IRIS____0000000751155811,75115,Paris 15e Arrondissement,5811,751155811,Necker 11,H,0.04791837106608748,1,0,0.0,751155811,75115,1771.6502065457,1771.6502065457,20.868822911797903,36972.25442205239,0.0,0.0,15,3111.5087409628763
iris_ge.14158,IRIS____0000000751041301,75104,Paris 4e Arrondissement,1301,751041301,Saint-Merri 1,H,0.044198516967171204,4,0,0.0,751041301,75104,1746.06288306322,1627.06450192424,90.50077410902794,39505.01064006564,0.0,0.0,04,918.8585345429228
iris_ge.14159,IRIS____0000000751155812,75115,Paris 15e Arrondissement,5812,751155812,Necker 12,H,0.07696898526249613,8,1,1645.8634006755758,751155812,75115,2007.10475868275,2007.10475868275,103.93796894576025,26076.799009856906,12.99224611822003,0.021383462378547668,15,2947.9425648965207
iris_ge.14168,IRIS____0000000751041302,75104,Paris 4e Arrondissement,1302,751041302,Saint-Merri 2,H,0.10513060894740886,24,0,5.949415735994052,751041302,75104,2318.6323829016,2316.29908131064,228.28746299763085,22054.77934653157,0.0,5.659070936201103e-05,04,754.0500756035859
iris_ge.14198,IRIS____0000000751041303,75104,Paris 4e Arrondissement,1303,751041303,Saint-Merri 3,H,0.04947024228367422,2,0,0.0,751041303,75104,1701.38005062711,1701.38005062711,40.42834454966929,34391.989448343294,0.0,0.0,04,641.6875504893806
iris_ge.14201,IRIS____0000000751155813,75115,Paris 15e Arrondissement,5813,751155813,Necker 13,H,0.06325635554452051,16,0,3225.820622309484,751155813,75115,1968.24985704406,1968.24985704406,252.93901082775827,31115.44824391257,0.0,0.05099599233217153,15,2649.4516192221627
iris_ge.14225,IRIS____0000000751155903,75115,Paris 15e Arrondissement,5903,751155903,Grenelle 3,H,0.07652078850423331,7,0,4115.750599617904,751155903,75115,2445.91793637491,2190.91814467082,91.4784091595285,31964.09739347623,0.0,0.053786045335774496,15,3860.5381800732157
iris_ge.14232,IRIS____0000000751155904,75115,Paris 15e Arrondissement,5904,751155904,Grenelle 4,H,0.056463786484123736,4,0,0.0,751155904,75115,2383.29969389859,2375.29970043337,70.84186607153426,42209.349430873124,0.0,0.0,15,4088.358168764151
iris_ge.14237,IRIS____0000000751041401,75104,Paris 4e Arrondissement,1401,751041401,Saint-Gervais 1,H,0.1800195081427714,23,0,9694.981563270507,751041401,75104,2961.3597512268,2831.69484852914,127.763930905527,16450.21576704998,0.0,0.05385517193826309,04,1108.8511510243043
iris_ge.14244,IRIS____0000000751155905,75115,Paris 15e Arrondissement,5905,751155905,Grenelle 5,H,0.0620562271339047,1,0,7.796608489258828,751155905,75115,2506.65080205266,2459.65084044446,16.114418265264558,40393.21946923744,0.0,0.00012563781024642917,15,3876.349814080563
iris_ge.14257,IRIS____0000000751041402,75104,Paris 4e Arrondissement,1402,751041402,Saint-Gervais 2,H,0.07999664031283575,12,0,2534.6246467891183,751041402,75104,2071.09835481425,2068.76505322329,150.0062996779948,25889.81670623903,0.0,0.03168413869479002,04,1011.6349825459419
iris_ge.14267,IRIS____0000000751155906,75115,Paris 15e Arrondissement,5906,751155906,Grenelle 6,H,0.05390139793311403,2,0,0.0,751155906,75115,2623.73146190516,2581.06483009062,37.10478905355646,48676.50121358513,0.0,0.0,15,4158.971610336385
iris_ge.14276,IRIS____0000000751041403,75104,Paris 4e Arrondissement,1403,751041403,Saint-Gervais 3,H,0.06807772147403204,1,0,2377.79431816707,751041403,75104,2642.53661192707,2642.53661192707,14.689093264988983,38816.46674874474,0.0,0.03492764250451698,04,1194.09980419642
iris_ge.14284,IRIS____0000000751041404,75104,Paris 4e Arrondissement,1404,751041404,Saint-Gervais 4,H,0.050362280410702,3,0,897.7365741133148,751041404,75104,1791.99915266353,1791.99915266353,59.56839077847831,35582.16860018772,0.0,0.017825574354304763,04,1419.5743611814582
iris_ge.14293,IRIS____0000000751041501,75104,Paris 4e Arrondissement,1501,751041501,Arsenal 1,H,0.1649946035635242,9,3,1110.0111462091393,751041501,75104,3618.41968003343,3610.44136319693,54.54723854974403,21930.533495541327,18.182412849914677,0.006727560309460524,04,1762.270320400135
iris_ge.14315,IRIS____0000000751041502,75104,Paris 4e Arrondissement,1502,751041502,Arsenal 2,H,0.06353616579431728,4,0,2043.4608819837015,751041502,75104,1654.99701069476,1654.99701069476,62.95626986603215,26048.109608193954,0.0,0.0321621686867115,04,1502.0392821886942
iris_ge.14317,IRIS____0000000751155907,75115,Paris 15e Arrondissement,5907,751155907,Grenelle 7,H,0.07426684242891253,2,0,5992.085589143121,751155907,75115,2482.51773173696,2424.51777911407,26.929918313335858,33426.99986354207,0.0,0.08068318772107061,15,4184.661644691647
iris_ge.14339,IRIS____0000000751041503,75104,Paris 4e Arrondissement,1503,751041503,Arsenal 3,H,0.060362821719953254,7,0,0.0,751041503,75104,1921.28068893825,1921.28068893825,115.96542044498415,31828.87469793614,0.0,0.0,04,1732.754513593808
iris_ge.14375,IRIS____0000000751041601,75104,Paris 4e Arrondissement,1601,751041601,Notre-Dame 1,H,0.08812568750073167,0,0,0.0,751041601,75104,2677.51748670997,2524.91956266116,0.0,30382.940123874094,0.0,0.0,04,1141.976168512338
iris_ge.14396,IRIS____0000000751041602,75104,Paris 4e Arrondissement,1602,751041602,Notre-Dame 2,H,0.030647824771569274,3,0,136.2976438542659,751041602,75104,559.838627898866,559.838627898866,97.88622919767462,18266.83074807336,0.0,0.004447220801807234,04,655.616774162564
iris_ge.14423,IRIS____0000000751051703,75105,Paris 5e Arrondissement,1703,751051703,Saint-Victor 3,H,0.09242827017378774,9,1,4005.486597094946,751051703,75105,2452.36894055932,2394.60377661445,97.37280577768901,26532.671616035514,10.819200641965447,0.04333616316267363,05,1292.1083030989298
iris_ge.14440,IRIS____0000000751051701,75105,Paris 5e Arrondissement,1701,751051701,Saint-Victor 1,H,0.06115156903776187,14,0,0.0,751051701,75105,2144.85087721597,2044.85008423605,228.93934236347758,35074.33923553944,0.0,0.0,05,1420.0203449015867
iris_ge.14478,IRIS____0000000751051704,75105,Paris 5e Arrondissement,1704,751051704,Saint-Victor 4,H,0.08665503647114846,32,0,642.0865379904801,751051704,75105,2907.8436230217,2907.8436230217,369.2803246428072,33556.54490999906,0.0,0.007409685162434395,05,1099.5625002088723
iris_ge.14480,IRIS____0000000751051705,75105,Paris 5e Arrondissement,1705,751051705,Saint-Victor 5,H,0.06793486317591861,13,0,464.55446538336116,751051705,75105,2056.30488774867,2045.63813649748,191.35977305696863,30268.77205042468,0.0,0.006838233620643183,05,956.7219535087554
iris_ge.14490,IRIS____0000000751051801,75105,Paris 5e Arrondissement,1801,751051801,Jardin des Plantes 1,H,0.04014674295373801,1,0,0.0,751051801,75105,1825.03021399485,1825.03021399485,24.908620884945073,45458.9857039679,0.0,0.0,05,2227.4855464177676
iris_ge.14511,IRIS____0000000751051802,75105,Paris 5e Arrondissement,1802,751051802,Jardin des Plantes 2,H,0.07333845171930202,2,1,1974.2738067225757,751051802,75105,2444.14383262129,2291.14261936202,27.27082387360542,33326.90799058707,13.63541193680271,0.026920036630701936,05,2190.721022109727
iris_ge.14518,IRIS____0000000751156014,75115,Paris 15e Arrondissement,6014,751156014,Javel 14,H,0.10991243589539233,9,0,7320.471982852073,751156014,75115,3105.21476750814,3105.21476750814,81.88336403139702,28251.71457817099,0.0,0.06660276358372434,15,4621.698519364548
iris_ge.14526,IRIS____0000000751156015,75115,Paris 15e Arrondissement,6015,751156015,Javel 15,H,0.03732727937071965,9,1,0.0,751156015,75115,1687.33197181181,1687.33197181181,241.1105269852536,45203.722324734736,26.790058553917067,0.0,15,4559.044462292528
iris_ge.14528,IRIS____0000000751051803,75105,Paris 5e Arrondissement,1803,751051803,Jardin des Plantes 3,H,0.05824583980368418,7,1,1371.3640896683294,751051803,75105,1890.39146520235,1884.39141762355,120.18025705515252,32455.39031755498,17.168608150736077,0.023544412687506438,05,2034.0703194361486
iris_ge.14538,IRIS____0000000751051804,75105,Paris 5e Arrondissement,1804,751051804,Jardin des Plantes 4,H,0.07146700305272458,4,0,0.0,751051804,75105,1952.29067050283,1952.29067050283,55.96988580938551,27317.371473693016,0.0,0.0,05,2023.8351353841506
iris_ge.14541,IRIS____0000000751051806,75105,Paris 5e Arrondissement,1806,751051806,Jardin des Plantes 6,H,0.040069361107877434,6,1,601.0306559842857,751051806,75105,2008.68811717666,1937.35421818432,149.7403460925268,50130.275642996516,24.956724348754467,0.014999756406550891,05,1860.6046039055968
iris_ge.14547,IRIS____0000000751051805,75105,Paris 5e Arrondissement,1805,751051805,Jardin des Plantes 5,H,0.11149180386635595,6,1,0.0,751051805,75105,3158.48415790411,3077.48351559038,53.81561506702445,28329.294606177074,8.96926917783741,0.0,05,2114.4052250603922
iris_ge.14549,IRIS____0000000751051808,75105,Paris 5e Arrondissement,1808,751051808,Jardin des Plantes 8,H,0.04274812956070301,2,0,0.0,751051808,75105,1374.47833474265,1374.47833474265,46.7856727429435,32152.946780767787,0.0,0.0,05,1738.5968210965432
